regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Plantae,Trachéophytes,Angiospermes,141689,[141689],"Thymelaea passerina subsp. pubescens (Guss.) Meikle, 1985",1,126468,[141689],"Thymelaea gussonei Boreau, 1859",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,718260,[718260],"Ophrys scolopax subsp. apiformis (Desf.) Maire & Weiller, 1959",1,110450,[718260],"Ophrys picta Link, 1800",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,245418,[245418],"Nemapogon nigralbella (Zeller, 1839)",1,1050335,[245418],"Nemapogon nigralbellus (Zeller, 1839)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,610429,[610429],"Parnassius mnemosyne parmenides Fruhstorfer, 1908",1,1042439,[610429],"Parnassius turatii parmenides Fruhstorfer, 1908",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Protozoa,Myxomycètes,Autres,50999,[50999],"Mucilago crustacea P.Micheli ex F.H.Wigg., 1780",1,1054070,[50999],"Didymium spongiosum (Leyss.) J.M.García-Martín, J.C.Zamora & Lado, 2023",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,37440,[37440],"Psathyrella candolleana (Fr.) Maire, 1937",1,1043522,[37440],"Candolleomyces candolleanus (Fr.) D.Wächt. & A.Melzer, 2020",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660347,[660347],"Arthonia pruinata (Pers.) Steud. ex A.L.Sm., 1911",1,977096,[660347],"Pachnolepia pruinata (Pers.) Frisch & G.Thor, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,58565,[58565],"Lecanora sambuci (Pers.) Nyl., 1861",1,979802,[58565],"Polyozosia sambuci (Pers.) S.Y.Kondr., Lőkös & Farkas, 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,658676,[658676],"Toninia sedifolia (Scop.) Timdal, 1991",1,983816,[658676],"Thalloidima sedifolium (Scop.) Kistenich, Timdal, Bendiksby & S.Ekman, 2018",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,57008,[57008],"Lecidea exigua Chaub., 1821",1,1046346,[57008],"Traponora varians (Ach.) J.Kalb & Kalb, 2017",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56539,[56539],"Epiphloea terrena (Nyl.) Trevis., 1880",1,978963,[56539],"Leptogium terrenum Nyl., 1873",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Mollusques,Gastéropodes,163099,[163099],"Discus rotundatus omalisma (Fagot, 1879)",1,1044196,[163099],"Gonyodiscus rotundatus omalisma (Fagot, 1879)",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Gymnospermes,923333,[923333],"Pinus brutia subsp. brutia Ten., 1830",1,718749,[923333],"Pinus brutia var. brutia Ten., 1811",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,432551,[432551],"Chorthippus apricarius apricarius (Linnaeus, 1758)",1,971745,[432551],"Gomphocerippus apricarius apricarius (Linnaeus, 1758)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659602,[659602],"Lecanora subcarpinea Szatala, 1954",1,1045793,[659602],"Glaucomaria subcarpinea (Szatala) S.Y.Kondr., Lőkös & Farkas, 2019",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,141630,[141630],"Thalictrum minus subsp. saxatile (Schleich. ex DC.) Ces., 1844",1,1078749,[141630],"Thalictrum minus subsp. saxatile Gaudin, 1828",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,242606,[242606],"Meirella suturella (Fairmaire, 1859)",1,1079518,[242606],"Meirella minuta (Stierlin, 1881)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,5302,[5302],"Didymodon vinealis (Brid.) R.H.Zander, 1978",1,1078948,[5302],"Vinealobryum vineale (Brid.) R.H.Zander, 2013",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,116440,[116440],"Pulsatilla alpina (L.) Delarbre, 1800",1,1056224,[116440],"Pulsatilla alpina (L.) Chaz., 1790",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,611636,[611636],"Charybdis undulata (Desf.) Speta, 2001",1,1049693,[611636],"Squilla undulata (Desf.) Mart.-Azorín, M.B.Crespo & M.Á.Alonso, 2022",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,245411,[245411],"Nemapogon inconditella (D. Lucas, 1956)",1,1050333,[245411],"Nemapogon inconditellus (D. Lucas, 1956)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,978020,[978020],"Scythioria phlogina (Ach.) S.Y.Kondr., Kärnefelt, Elix, A.Thell & Hur, 2014",1,1016541,[978020],"Polycauliona phlogina (Ach.) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660071,[660071],"Caloplaca verruculifera (Vain.) Zahlbr., 1931",1,1042685,[660071],"Polycauliona verruculifera (Vain.) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,954142,[954142],"Arctomia fascicularis (L.) Otálora & Wedin, 2013",1,1042482,[954142],"Gabura fascicularis (L.) P.M.Jørg., 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66130,"[66130, 971744]","Chorthippus apricarius (Linnaeus, 1758)",2,971744,"[66130, 971744]","Gomphocerippus apricarius (Linnaeus, 1758)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,246131,[246131],"Scythris tributella (Zeller, 1847)",1,1078575,[246131],"Scythris terrenella (Zeller, 1847)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,658471,[658471],"Lecanora vaenskaei Cl.Roux & C.Coste, 1994",1,1043291,[658471],"Protoparmeliopsis vaenskaei (Cl.Roux & C.Coste) Cl.Roux, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,699221,[699221],"Sarea resinae (Fr.) Kuntze, 1898",1,1043477,[699221],"Zythia resinae (Fr.) P.Karst., 1890",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,658673,[658673],"Toninia taurica (Szatala) Oxner, 1968",1,666498,[658673],"Thalloidima tauricum Szatala, 1942",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Mollusques,Gastéropodes,163155,[163155],"Nesovitrea petronella (L. Pfeiffer, 1853)",1,530341,[163155],"Perpolita petronella (L. Pfeiffer, 1853)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,432552,"[432552, 971801]","Chorthippus mollis mollis (Charpentier, 1825)",2,971801,"[432552, 971801]","Gomphocerippus mollis mollis (Charpentier, 1825)",2,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59438,[59438],"Caloplaca ammiospila (Wahlenb.) H.Olivier, 1909",1,1041911,[59438],"Blastenia ammiospila (Wahlenb.ex Ach.) Arup, Søchting & Frödén, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,54502,[54502],"Parnassius mnemosyne (Linnaeus, 1758)",1,1042429,[54502],"Parnassius turatii Fruhstorfer, 1908",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,92097,[92097],"Coeloglossum viride (L.) Hartm., 1820",1,94289,[92097],"Dactylorhiza viridis (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660143,[660143],"Caloplaca calcitrapa Nav.-Ros., Gaya & Cl.Roux, 2000",1,1042452,[660143],"Flavoplaca calcitrapa (Nav.-Ros., Gaya & Cl.Roux) Arup, Frödén & Søchting, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,22319,[22319],"Hybomitra ciureai (Séguy, 1937)",1,22318,[22319],"Hybomitra solstitialis (Meigen, 1820)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,106035,[106035],"Limodorum trabutianum Batt., 1886",1,982236,[106035],"Limodorum abortivum var. abortivum (L.) Sw., 1799",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,608262,[608262],"Parnassius mnemosyne dinianus Fruhstorfer, 1908",1,1042433,[608262],"Parnassius turatii dinianus Fruhstorfer, 1908",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,611489,[611489],Romulea columnae x Romulea ramiflora ,1,117883,[611489],"Romulea x anceps (Merino) Bég., 1906",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659581,[659581],"Lecidea doliiformis Coppins & P.James, 1992",1,1042851,[659581],"Micarea doliiformis (Coppins & P.James) Coppins & Sérus., 2010",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660102,[660102],"Caloplaca marmorata (Bagl.) Jatta, 1900",1,1042545,[660102],"Gyalolechia marmorata (Bagl.) Nimis & Arup, 2023",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660313,[660313],"Arthrosporum populorum A.Massal., 1853",1,1044156,[660313],"Toninia populorum (A.Massal.) Kistenich, Timdal, Bendiksby & S.Ekman, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,969587,[969587],Vitis berlandieri x Vitis riparia ,1,1078350,[969587],"Vitis x koberi Ardenghi, Galasso, Banfi & Lastrucci, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660152,[660152],"Caloplaca alociza (A.Massal.) Mig., 1925",1,1043494,[660152],"Pyrenodesmia alociza (A.Massal.) Arnold, 1884",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59519,[59519],"Caloplaca cirrochroa (Ach.) Th.Fr., 1871",1,977740,[59519],"Leproplaca cirrochroa (Ach.) Arup, Frödén & Søchting, 2013",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,228973,[228973],"Odontocolon thomsoni (Clément, 1938)",1,228968,[228973],"Odontocolon appendiculatum (Gravenhorst, 1829)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,58427,[58427],"Aspicilia viridescens (A.Massal.) Hue, 1912",1,1049674,[58427],"Circinaria viridescens (A.Massal.) Gheza, Vallese, Benesperi, Bianchi, Di Cecco, Di Martino, Giordani, Hafellner, Mayrhofer, Nimis, Tretiach & Nascimbene, 2021",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59369,[59369],"Caloplaca velana (A.Massal.) Du Rietz, 1925",1,1044235,[59369],"Variospora velana (A.Massal.) Arup, Søchting & Frödén, 2013",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,1029806,[1029806],Pseudochorthippus parallelus parallelus x P. parallelus erythropus ,1,1079222,[1029806],Pseudochorthippus parallelus x P. erythropus ,1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59503,[59503],"Caloplaca lactea (A.Massal.) Zahlbr., 1901",1,1046371,[59503],"Xanthocarpia lactea (A.Massal.) A.Massal., 1855",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,65693,"[65693, 349345]","Platycleis grisea (Fabricius, 1781)",2,349345,"[65693, 349345]","Platycleis albopunctata grisea (Fabricius, 1781)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,660138,[660138],"Caloplaca chalybaea (Fr.) Müll.Arg., 1862",1,666392,[660138],"Pyrenodesmia chalybaea (Fr.) A.Massal., 1852",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59558,[59558],"Xanthoria sorediata (Vain.) Poelt, 1954",1,1046085,[59558],"Rusavskia sorediata (Vain.) S.Y.Kondr. & Kärnefelt, 2003",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,125819,[125819],"Tecoma capensis (Thunb.) Lindl., 1828",1,125825,[125819],"Tecomaria capensis (Thunb.) Spach, 1840",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Autres,45799,[45799],"Bisporella citrina (Batsch) Korf & S.E.Carp., 1974",1,1043736,[45799],"Calycina citrina (Hedw.) Gray, 1821",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,658633,[658633],"Usnea fulvoreagens (Räsänen) Räsänen, 1935",1,668763,[658633],"Usnea glabrescens var. fulvoreagens Räsänen, 1931",1,,,12,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,718231,[718231],"Ficaria verna subsp. fertilis (A.R.Clapham ex Laegaard) Stace, 2009",1,98643,[718231],"Ficaria ambigua Boreau, 1857",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659146,[659146],"Physcia scopulorum (Lambinon & Vězda) Poelt & Nimis, 1987",1,983145,[659146],"Physcia mediterranea Nimis, 2016",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,658684,[658684],"Toninia massata (Tuck.) Herre, 1910",1,983769,[658684],"Thalloidima massatum (Tuck.) Kistenich, Timdal, Bendiksby & S.Ekman, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659905,[659905],"Degelia atlantica (Degel.) P.M.Jørg. & P.James, 1990",1,1043096,[659905],"Pectenia atlantica (Degel.) P.M.Jørg., L.Lindblom, Wedin & S.Ekman, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,56787,[56787],"Micarea bauschiana (Körb.) V.Wirth & Vězda, 1976",1,1042017,[56787],"Brianaria bauschiana (Körb.) S.Ekman & M.Svenss., 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,216973,[216973],"Dioxyna bidentis (Robineau-Desvoidy, 1830)",1,1055710,[216973],"Campiglossa bidentis (Robineau-Desvoidy, 1830)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659520,"[659520, 662911]","Lepraria lobificans Nyl., 1873",2,659520,[659520],"Lepraria lobificans Nyl., 1873",1,,,4,cas2,Keep attributes and medium,split
Animalia,Arthropodes,Insectes,66181,"[66181, 837865]","Locusta migratoria (Linnaeus, 1758)",2,66181,[66181],"Locusta migratoria (Linnaeus, 1758)",1,,,4,cas2,Keep attributes and medium,split
Fungi,Ascomycètes,Lichens,58733,"[58733, 983442]","Solenopsora cesatii (A.Massal.) Zahlbr., 1919",2,58733,[58733],"Solenopsora cesatii (A.Massal.) Zahlbr., 1919",1,,,2,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,94252,"[94252, 94270]","Dactylorhiza elata (Poir.) Soó, 1962",2,94252,[94252],"Dactylorhiza elata (Poir.) Soó, 1962",1,,,4,cas2,Keep attributes and medium,split
Plantae,Trachéophytes,Angiospermes,94252,"[94252, 94270]","Dactylorhiza elata (Poir.) Soó, 1962",2,94270,[94270],"Dactylorhiza occitanica Geniez, Melki, Pain & Soca, 1995",1,,,4,cas2,Loose attributes and medium now attach to 94252,split
Fungi,Ascomycètes,Lichens,660144,"[660144, 664806]","Caloplaca britannica R.Sant., 1992",2,1042551,[660144],"Haloplaca britannica (R.Sant.) Arup, Frödén & Søchting, 2013",1,,,,cas2,Loose attributes and medium now attach to No one,split
Fungi,Ascomycètes,Lichens,660144,"[660144, 664806]","Caloplaca britannica R.Sant., 1992",2,1042459,[664806],"Flavoplaca limonia (Nimis & Poelt) Arup, Frödén & Søchting, 2013",1,,,,cas2,Loose attributes and medium now attach to No one,split
Fungi,Ascomycètes,Lichens,659520,"[659520, 662911]","Lepraria lobificans Nyl., 1873",2,662911,[662911],"Lepraria finkii (B.de Lesd.) R.C.Harris, 1985",1,,,4,cas2,Loose attributes and medium now attach to 659520,split
Fungi,Ascomycètes,Lichens,58733,"[58733, 983442]","Solenopsora cesatii (A.Massal.) Zahlbr., 1919",2,983442,[983442],"Solenopsora grisea (Bagl.) Kotlov, 2004",1,,,2,cas2,Loose attributes and medium now attach to 58733,split
Animalia,Arthropodes,Insectes,66181,"[66181, 837865]","Locusta migratoria (Linnaeus, 1758)",2,837865,[837865],"Locusta cinerascens (Fabricius, 1781)",1,,,4,cas2,Loose attributes and medium now attach to 66181,split
Fungi,Ascomycètes,Lichens,659902,[659902],"Dendriscocaulon umhausense (Auersw.) Degel., 1942",1,667112,"[659902, 667112]","Ricasolia amplissima (Scop.) De Not., 1846",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,120512,[120512],"Salix x rubens Schrank, 1789",1,120040,"[120040, 120512]","Salix x fragilis L., 1753",2,,,4,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,667112,[667112],"Ricasolia amplissima (Scop.) De Not., 1846",1,667112,"[659902, 667112]","Ricasolia amplissima (Scop.) De Not., 1846",2,,,2,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,147897,[147897],"Juncus bufonius var. bufonius L., 1753",1,104144,"[104144, 147897, 147898]","Juncus bufonius L., 1753",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,141638,[141638],"Thalictrum simplex subsp. simplex L., 1767",1,126213,"[126213, 141638, 718422]","Thalictrum simplex L., 1755",3,,,3,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,660107,[660107],"Caloplaca limitosa (Nyl.) H.Olivier, 1909",1,1015109,"[660107, 978044, 1015109]","Blastenia festivella (Nyl.) Vondrák, 2019",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,660647,[660647],"Xanthoparmelia pulla subsp. pulla (Ach.) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch, 2004",1,660465,"[660465, 660647, 660654, 660895]","Xanthoparmelia pulla (Ach.) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch, 2004",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,718258,[718258],"Ophrys fuciflora subsp. souchei R.Martin & Véla, 2012",1,161544,"[138286, 718257, 718258]","Ophrys holosericea subsp. holosericea (Burm.f.) Greuter, 1967",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,118916,[118916],"Rubia peregrina L., 1753",1,118916,"[118916, 140174, 140175]","Rubia peregrina L., 1753",3,,,5,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,660465,[660465],"Xanthoparmelia pulla (Ach.) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch, 2004",1,660465,"[660465, 660647, 660654, 660895]","Xanthoparmelia pulla (Ach.) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch, 2004",4,,,2,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Autres,660813,[660813],"Caloplaca crenularia var. depauperata (H.Magn.) Calat. & Barreno, 1994",1,977757,"[660469, 660718, 660812, 660813]","Blastenia crenularia (With.) Arup, Søchting & Frödén, 2013",4,,,,cas3: f_cd_ref,Merge attributes if exists,merge
Fungi,Ascomycètes,Lichens,954287,[954287],"Lecanora hagenii f. dispersella (Ach.) Ach., 1810",1,979745,"[58579, 660730, 954287]","Polyozosia hagenii (Ach.) S.Y.Kondr., Lőkös & Farkas, 2019",3,,,,cas3: f_cd_ref,Merge attributes if exists,merge
